/c0 X,/c0 Y,/p0 X,/p0 Y,/g1 X,/g1 Y,/p1 X,/p1 Y,/g2 X,/g2 Y,/p2 X,/p2 Y,/g3 X,/g3 Y,/p3 X,/p3 Y,/c4 X,/c4 Y,/c3 X,/c3 Y,/c2 X,/c2 Y,/c1 X,/c1 Y,/g0 X,/g0 Y
3.500174619237744e-08,1,3.500174619237744e-08,0,3.500174619237744e-08,0,3.500174619237744e-08,0,3.500174619237744e-08,1,3.500174619237744e-08,0,3.500174619237744e-08,0,3.500174619237744e-08,0,3.500174619237744e-08,0.9999988863429313,3.500174619237744e-08,0.0004283437368005571,3.500174619237744e-08,2.504360796225572e-06,3.500174619237744e-08,5.560634468920242e-06,3.500174619237744e-08,0
3.500176159755673e-08,1,3.500176159755673e-08,0,3.500176159755673e-08,0,3.500176159755673e-08,0,3.500176159755673e-08,1,3.500176159755673e-08,0,3.500176159755673e-08,0,3.500176159755673e-08,0,3.500176159755673e-08,0.9999987359843503,3.500176159755673e-08,0.0003955327869500856,3.500176159755673e-08,2.527947456356091e-06,3.500176159755673e-08,4.381330529133735e-06,3.500176159755673e-08,0
3.50017924079153e-08,1,3.50017924079153e-08,0,3.50017924079153e-08,0,3.50017924079153e-08,0,3.50017924079153e-08,1,3.50017924079153e-08,0,3.50017924079153e-08,0,3.50017924079153e-08,0,3.50017924079153e-08,0.9999984339753037,3.50017924079153e-08,0.0003309214085725721,3.50017924079153e-08,2.568110236275909e-06,3.50017924079153e-08,1.982764470675291e-06,3.50017924079153e-08,0
3.500183710857259e-08,1,3.500183710857259e-08,0,3.500183710857259e-08,0,3.500183710857259e-08,0,3.500183710857259e-08,1,3.500183710857259e-08,0,3.500183710857259e-08,0,3.500183710857259e-08,0,3.500183710857259e-08,0.99999799401985,3.500183710857259e-08,0.000241138683554895,3.500183710857259e-08,2.620894751658654e-06,3.500183710857259e-08,-1.365186382391926e-06,3.500183710857259e-08,0
3.500185945890123e-08,1,3.500185945890123e-08,0,3.500185945890123e-08,0,3.500185945890123e-08,0,3.500185945890123e-08,1,3.500185945890123e-08,0,3.500185945890123e-08,0,3.500185945890123e-08,0,3.500185945890123e-08,0.9999977224614666,3.500185945890123e-08,0.0001978494487509155,3.500185945890123e-08,2.644760956544794e-06,3.500185945890123e-08,-3.03137221441239e-06,3.500185945890123e-08,0
3.500190415955852e-08,1,3.500190415955852e-08,0,3.500190415955852e-08,0,3.500190415955852e-08,0,3.500190415955852e-08,1,3.500190415955852e-08,0,3.500190415955852e-08,0,3.500190415955852e-08,0,3.500190415955852e-08,0.9999971790096505,3.500190415955852e-08,0.0001141183166966047,3.500190415955852e-08,2.7057977070836e-06,3.500190415955852e-08,-6.240076768680307e-06,3.500190415955852e-08,0
3.50019935608731e-08,1,3.50019935608731e-08,0,3.50019935608731e-08,0,3.50019935608731e-08,0,3.50019935608731e-08,1,3.50019935608731e-08,0,3.50019935608731e-08,0,3.50019935608731e-08,0,3.50019935608731e-08,0.9999963009821818,3.50019935608731e-08,-4.116144326043442e-05,3.50019935608731e-08,2.796808143861919e-06,3.50019935608731e-08,-1.238068250394759e-05,3.50019935608731e-08,0
3.500203826153039e-08,1,3.500203826153039e-08,0,3.500203826153039e-08,0,3.500203826153039e-08,0,3.500203826153039e-08,1,3.500203826153039e-08,0,3.500203826153039e-08,0,3.500203826153039e-08,0,3.500203826153039e-08,0.9999979237203901,3.500203826153039e-08,-0.0001397885138939063,3.500203826153039e-08,2.827452350699914e-06,3.500203826153039e-08,-1.515349225042952e-05,3.500203826153039e-08,0
3.500212766284497e-08,1,3.500212766284497e-08,0,3.500212766284497e-08,0,3.500212766284497e-08,0,3.500212766284497e-08,1,3.500212766284497e-08,0,3.500212766284497e-08,0,3.500212766284497e-08,0,3.500212766284497e-08,0.9999974802389893,3.500212766284497e-08,-0.0002901372642601575,3.500212766284497e-08,2.864090679422392e-06,3.500212766284497e-08,-2.047408064185162e-05,3.500212766284497e-08,0
3.500230646547413e-08,1,3.500230646547413e-08,0,3.500230646547413e-08,0,3.500230646547413e-08,0,3.500230646547413e-08,1,3.500230646547413e-08,0,3.500230646547413e-08,0,3.500230646547413e-08,0,3.500230646547413e-08,0.9999959318237964,3.500230646547413e-08,-0.000579272240983306,3.500230646547413e-08,2.848421182731481e-06,3.500230646547413e-08,-2.992390588863724e-05,3.500230646547413e-08,0
3.500266407073246e-08,1,3.500266407073246e-08,0,3.500266407073246e-08,0,3.500266407073246e-08,0,3.500266407073246e-08,1,3.500266407073246e-08,0,3.500266407073246e-08,0,3.500266407073246e-08,0,3.500266407073246e-08,0.9999939765464716,3.500266407073246e-08,-0.0009137552352032791,3.500266407073246e-08,2.578333993996601e-06,3.500266407073246e-08,-4.460623476769805e-05,3.500266407073246e-08,0
3.500324893825493e-08,1,3.500324893825493e-08,0,3.500324893825493e-08,0,3.500324893825493e-08,0,3.500324893825493e-08,1,3.500324893825493e-08,0,3.500324893825493e-08,0,3.500324893825493e-08,0,3.500324893825493e-08,0.9999893182628634,3.500324893825493e-08,-0.001162707922748033,3.500324893825493e-08,1.715854220745823e-06,3.500324893825493e-08,-5.800377443714822e-05,3.500324893825493e-08,0
3.500387083200401e-08,1,3.500387083200401e-08,0,3.500387083200401e-08,0,3.500387083200401e-08,0,3.500387083200401e-08,1,3.500387083200401e-08,0,3.500387083200401e-08,0,3.500387083200401e-08,0,3.500387083200401e-08,0.9999867966144738,3.500387083200401e-08,-0.001174684457739758,3.500387083200401e-08,6.853884447577938e-07,3.500387083200401e-08,-6.152923710783671e-05,3.500387083200401e-08,0
3.500448522247146e-08,1,3.500448522247146e-08,0,3.500448522247146e-08,0,3.500448522247146e-08,0,3.500448522247146e-08,1,3.500448522247146e-08,0,3.500448522247146e-08,0,3.500448522247146e-08,0,3.500448522247146e-08,0.9999860696270825,3.500448522247146e-08,-0.001073686751981293,3.500448522247146e-08,-1.355760805040018e-07,3.500448522247146e-08,-5.739353438420283e-05,3.500448522247146e-08,0
3.500523539366885e-08,1,3.500523539366885e-08,0,3.500523539366885e-08,0,3.500523539366885e-08,0,3.500523539366885e-08,1,3.500523539366885e-08,0,3.500523539366885e-08,0,3.500523539366885e-08,0,3.500523539366885e-08,0.9999887419543541,3.500523539366885e-08,-0.0009185739351681437,3.500523539366885e-08,-7.731148068600913e-07,3.500523539366885e-08,-4.657207324899324e-05,3.500523539366885e-08,0
3.500620618018058e-08,1,3.500620618018058e-08,0,3.500620618018058e-08,0,3.500620618018058e-08,0,3.500620618018058e-08,1,3.500620618018058e-08,0,3.500620618018058e-08,0,3.500620618018058e-08,0,3.500620618018058e-08,0.9999930528868257,3.500620618018058e-08,-0.0007598329191110452,3.500620618018058e-08,-1.087037325975814e-06,3.500620618018058e-08,-2.945827829104227e-05,3.500620618018058e-08,0
3.500742984311934e-08,1,3.500742984311934e-08,0,3.500742984311934e-08,0,3.500742984311934e-08,0,3.500742984311934e-08,1,3.500742984311934e-08,0,3.500742984311934e-08,0,3.500742984311934e-08,0,3.500742984311934e-08,0.9999995396845466,3.500742984311934e-08,-0.0006708170100222832,3.500742984311934e-08,-9.646816971995282e-07,3.500742984311934e-08,-1.007620768925856e-05,3.500742984311934e-08,0
3.500895208703185e-08,1,3.500895208703185e-08,0,3.500895208703185e-08,0,3.500895208703185e-08,0,3.500895208703185e-08,1,3.500895208703185e-08,0,3.500895208703185e-08,0,3.500895208703185e-08,0,3.500895208703185e-08,1.000004172327763,3.500895208703185e-08,-0.0005011330347955276,3.500895208703185e-08,-5.150811534062502e-07,3.500895208703185e-08,5.804685932586384e-06,3.500895208703185e-08,0
3.501088850408408e-08,1,3.501088850408408e-08,0,3.501088850408408e-08,0,3.501088850408408e-08,0,3.501088850408408e-08,1,3.501088850408408e-08,0,3.501088850408408e-08,0,3.501088850408408e-08,0,3.501088850408408e-08,1.000003968051297,3.501088850408408e-08,0.0006073247746853126,3.501088850408408e-08,-1.081946565313398e-08,3.501088850408408e-08,1.367298027683416e-05,3.501088850408408e-08,0
3.501255405733057e-08,1,3.501255405733057e-08,0,3.501255405733057e-08,0,3.501255405733057e-08,0,3.501255405733057e-08,1,3.501255405733057e-08,0,3.501255405733057e-08,0,3.501255405733057e-08,0,3.501255405733057e-08,0.9999959634631032,3.501255405733057e-08,0.002630018491013637,3.501255405733057e-08,2.080326743755169e-07,3.501255405733057e-08,1.344248481494722e-05,3.501255405733057e-08,0
3.501417556702683e-08,1,3.501417556702683e-08,0,3.501417556702683e-08,0,3.501417556702683e-08,0,3.501417556702683e-08,1,3.501417556702683e-08,0,3.501417556702683e-08,0,3.501417556702683e-08,0,3.501417556702683e-08,0.9999898363014392,3.501417556702683e-08,0.005167607170672221,3.501417556702683e-08,2.61577385515434e-07,3.501417556702683e-08,1.06689213891841e-05,3.501417556702683e-08,0
3.501596391067341e-08,1,3.501596391067341e-08,0,3.501596391067341e-08,0,3.501596391067341e-08,0,3.501596391067341e-08,1,3.501596391067341e-08,0,3.501596391067341e-08,0,3.501596391067341e-08,0,3.501596391067341e-08,0.9999857265241816,3.501596391067341e-08,0.006968401481354431,3.501596391067341e-08,2.283787597760318e-07,3.501596391067341e-08,7.136474993982153e-06,3.501596391067341e-08,0
3.501647049618604e-08,1,3.501647049618604e-08,0,3.501647049618604e-08,0,3.501647049618604e-08,0,3.501647049618604e-08,1,3.501647049618604e-08,0,3.501647049618604e-08,0,3.501647049618604e-08,0,3.501647049618604e-08,0.9999884106451485,3.501647049618604e-08,0.007237402872891152,3.501647049618604e-08,2.106047989167894e-07,3.501647049618604e-08,6.181353127708366e-06,3.501647049618604e-08,0
3.501748366721129e-08,1,3.501748366721129e-08,0,3.501748366721129e-08,0,3.501748366721129e-08,0,3.501748366721129e-08,1,3.501748366721129e-08,0,3.501748366721129e-08,0,3.501748366721129e-08,0,3.501748366721129e-08,0.9999933525820289,3.501748366721129e-08,0.007592334184257364,3.501748366721129e-08,1.739456318896587e-07,3.501748366721129e-08,4.519888775347636e-06,3.501748366721129e-08,0
3.501758966010632e-08,1,3.501758966010632e-08,0,3.501758966010632e-08,0,3.501758966010632e-08,0,3.501758966010632e-08,1,3.501758966010632e-08,0,3.501758966010632e-08,0,3.501758966010632e-08,0,3.501758966010632e-08,0.9999943010273891,3.501758966010632e-08,0.007620720315919716,3.501758966010632e-08,1.702745830856772e-07,3.501758966010632e-08,4.348497960463292e-06,3.501758966010632e-08,0
3.501780164589639e-08,1,3.501780164589639e-08,0,3.501780164589639e-08,0,3.501780164589639e-08,0,3.501780164589639e-08,1,3.501780164589639e-08,0,3.501780164589639e-08,0,3.501780164589639e-08,0,3.501780164589639e-08,0.9999950355772718,3.501780164589639e-08,0.007680768166604899,3.501780164589639e-08,1.626521717511037e-07,3.501780164589639e-08,4.052378723340132e-06,3.501780164589639e-08,0
3.501822561747654e-08,1,3.501822561747654e-08,0,3.501822561747654e-08,0,3.501822561747654e-08,0,3.501822561747654e-08,1,3.501822561747654e-08,0,3.501822561747654e-08,0,3.501822561747654e-08,0,3.501822561747654e-08,0.9999973545773392,3.501822561747654e-08,0.007816126354194562,3.501822561747654e-08,1.481670542565547e-07,3.501822561747654e-08,3.459371929548802e-06,3.501822561747654e-08,0
3.501843760326661e-08,1,3.501843760326661e-08,0,3.501843760326661e-08,0,3.501843760326661e-08,0,3.501843760326661e-08,1,3.501843760326661e-08,0,3.501843760326661e-08,0,3.501843760326661e-08,0,3.501843760326661e-08,0.9999978869130048,3.501843760326661e-08,0.007894360243125681,3.501843760326661e-08,1.410967303322763e-07,3.501843760326661e-08,3.200008413246223e-06,3.501843760326661e-08,0
3.501886157484675e-08,1,3.501886157484675e-08,0,3.501886157484675e-08,0,3.501886157484675e-08,0,3.501886157484675e-08,1,3.501886157484675e-08,0,3.501886157484675e-08,0,3.501886157484675e-08,0,3.501886157484675e-08,0.9999996551338817,3.501886157484675e-08,0.008051240549721951,3.501886157484675e-08,1.278355943208327e-07,3.501886157484675e-08,2.682151005365665e-06,3.501886157484675e-08,0
3.501970951800703e-08,1,3.501970951800703e-08,0,3.501970951800703e-08,0,3.501970951800703e-08,0,3.501970951800703e-08,1,3.501970951800703e-08,0,3.501970951800703e-08,0,3.501970951800703e-08,0,3.501970951800703e-08,1.000001038822363,3.501970951800703e-08,0.008034842786947169,3.501970951800703e-08,1.040913750286636e-07,3.501970951800703e-08,1.820304643496557e-06,3.501970951800703e-08,0
3.50200831488013e-08,1,3.50200831488013e-08,0,3.50200831488013e-08,0,3.50200831488013e-08,0,3.50200831488013e-08,1,3.50200831488013e-08,0,3.50200831488013e-08,0,3.50200831488013e-08,0,3.50200831488013e-08,1.000001573638094,3.50200831488013e-08,0.007703056308010051,3.50200831488013e-08,9.501305220406801e-08,3.50200831488013e-08,1.480576971174916e-06,3.50200831488013e-08,0
3.502083041038985e-08,1,3.502083041038985e-08,0,3.502083041038985e-08,0,3.502083041038985e-08,0,3.502083041038985e-08,1,3.502083041038985e-08,0,3.502083041038985e-08,0,3.502083041038985e-08,0,3.502083041038985e-08,1.000000819487101,3.502083041038985e-08,0.005893037558552831,3.502083041038985e-08,7.911544107152762e-08,3.502083041038985e-08,9.264717113409875e-07,3.502083041038985e-08,0
3.502197044370397e-08,1,3.502197044370397e-08,0,3.502197044370397e-08,0,3.502197044370397e-08,0,3.502197044370397e-08,1,3.502197044370397e-08,0,3.502197044370397e-08,0,3.502197044370397e-08,0,3.502197044370397e-08,0.9999985302383603,3.502197044370397e-08,-3.823611045591886e-05,3.502197044370397e-08,6.07479428810864e-08,3.502197044370397e-08,2.607665996102828e-07,3.502197044370397e-08,0
3.502325418574878e-08,1,3.502325418574878e-08,0,3.502325418574878e-08,0,3.502325418574878e-08,0,3.502325418574878e-08,1,3.502325418574878e-08,0,3.502325418574878e-08,0,3.502325418574878e-08,0,3.502325418574878e-08,0.9999941381006178,3.502325418574878e-08,-0.0106669347933683,3.502325418574878e-08,4.715487824414549e-08,3.502325418574878e-08,-2.210168717032997e-07,3.502325418574878e-08,0
3.502452788137734e-08,1,3.502452788137734e-08,0,3.502452788137734e-08,0,3.502452788137734e-08,0,3.502452788137734e-08,1,3.502452788137734e-08,0,3.502452788137734e-08,0,3.502452788137734e-08,0,3.502452788137734e-08,0.9999950405427925,3.502452788137734e-08,-0.02095655519095018,3.502452788137734e-08,3.962971845098816e-08,3.502452788137734e-08,-5.257510543703512e-07,3.502452788137734e-08,0
3.502620031927858e-08,1,3.502620031927858e-08,0,3.502620031927858e-08,0,3.502620031927858e-08,0,3.502620031927858e-08,1,3.502620031927858e-08,0,3.502620031927858e-08,0,3.502620031927858e-08,0,3.502620031927858e-08,1.000019864433374,3.502620031927858e-08,-0.03328066551751011,3.502620031927858e-08,3.573006548174859e-08,3.502620031927858e-08,-7.005493337022831e-07,3.502620031927858e-08,0
3.502758367323284e-08,1,3.502758367323284e-08,0,3.502758367323284e-08,0,3.502758367323284e-08,0,3.502758367323284e-08,1,3.502758367323284e-08,0,3.502758367323284e-08,0,3.502758367323284e-08,0,3.502758367323284e-08,1.000063144811013,3.502758367323284e-08,-0.04431164762481169,3.502758367323284e-08,3.591386170131691e-08,3.502758367323284e-08,-7.481941545606004e-07,3.502758367323284e-08,0
3.502915721098161e-08,1,3.502915721098161e-08,0,3.502915721098161e-08,0,3.502915721098161e-08,0,3.502915721098161e-08,1,3.502915721098161e-08,0,3.502915721098161e-08,0,3.502915721098161e-08,0,3.502915721098161e-08,1.000128566467779,3.502915721098161e-08,-0.06192464245223985,3.502915721098161e-08,3.774984487369157e-08,3.502915721098161e-08,-7.072622366805295e-07,3.502915721098161e-08,0
3.503111802294451e-08,1,3.503111802294451e-08,0,3.503111802294451e-08,0,3.503111802294451e-08,0,3.503111802294451e-08,1,3.503111802294451e-08,0,3.503111802294451e-08,0,3.503111802294451e-08,0,3.503111802294451e-08,1.000160250840567,3.503111802294451e-08,-0.09422817771271871,3.503111802294451e-08,4.111376726887336e-08,3.503111802294451e-08,-6.245052527365775e-07,3.503111802294451e-08,0
3.503253079948886e-08,1,3.503253079948886e-08,0,3.503253079948886e-08,0,3.503253079948886e-08,0,3.503253079948886e-08,1,3.503253079948886e-08,0,3.503253079948886e-08,0,3.503253079948886e-08,0,3.503253079948886e-08,1.000133856853342,3.503253079948886e-08,-0.1121752173420398,3.503253079948886e-08,4.366251086827182e-08,3.503253079948886e-08,-5.310923151758789e-07,3.503253079948886e-08,0
3.503376504401572e-08,1,3.503376504401572e-08,0,3.503376504401572e-08,0,3.503376504401572e-08,0,3.503376504401572e-08,1,3.503376504401572e-08,0,3.503376504401572e-08,0,3.503376504401572e-08,0,3.503376504401572e-08,1.000103629776175,3.503376504401572e-08,-0.1025465181403115,3.503376504401572e-08,4.820869066870941e-08,3.503376504401572e-08,-4.931877277216395e-07,3.503376504401572e-08,0
3.503503816933578e-08,1,3.503503816933578e-08,0,3.503503816933578e-08,0,3.503503816933578e-08,0,3.503503816933578e-08,1,3.503503816933578e-08,0,3.503503816933578e-08,0,3.503503816933578e-08,0,3.503503816933578e-08,1.000084452484144,3.503503816933578e-08,-0.04451159011216842,3.503503816933578e-08,4.820179374077228e-08,3.503503816933578e-08,-3.68675620552028e-07,3.503503816933578e-08,0
3.503620512872115e-08,1,3.503620512872115e-08,0,3.503620512872115e-08,0,3.503620512872115e-08,0,3.503620512872115e-08,1,3.503620512872115e-08,0,3.503620512872115e-08,0,3.503620512872115e-08,0,3.503620512872115e-08,1.000091661412434,3.503620512872115e-08,0.06091682988605068,3.503620512872115e-08,4.882500816342282e-08,3.503620512872115e-08,-3.220968485834762e-07,3.503620512872115e-08,0
3.503769853895261e-08,1,3.503769853895261e-08,0,3.503769853895261e-08,0,3.503769853895261e-08,0,3.503769853895261e-08,1,3.503769853895261e-08,0,3.503769853895261e-08,0,3.503769853895261e-08,0,3.503769853895261e-08,1.000143951025922,3.503769853895261e-08,0.2524801032087597,3.503769853895261e-08,5.000053787669516e-08,3.503769853895261e-08,-2.504935097449868e-07,3.503769853895261e-08,0
3.503911749144821e-08,1,3.503911749144821e-08,0,3.503911749144821e-08,0,3.503911749144821e-08,0,3.503911749144821e-08,1,3.503911749144821e-08,0,3.503911749144821e-08,0,3.503911749144821e-08,0,3.503911749144821e-08,1.000210511770528,3.503911749144821e-08,0.4675043454923854,3.503911749144821e-08,5.108353591657248e-08,3.503911749144821e-08,-2.113698209089822e-07,3.503911749144821e-08,0
3.504036293337756e-08,1,3.504036293337756e-08,0,3.504036293337756e-08,0,3.504036293337756e-08,0,3.504036293337756e-08,1,3.504036293337756e-08,0,3.504036293337756e-08,0,3.504036293337756e-08,0,3.504036293337756e-08,1.000201829309561,3.504036293337756e-08,0.6602312224520833,3.504036293337756e-08,5.18832220758275e-08,3.504036293337756e-08,-1.597825180328311e-07,3.504036293337756e-08,0
3.504158370105888e-08,1,3.504158370105888e-08,0,3.504158370105888e-08,0,3.504158370105888e-08,0,3.504158370105888e-08,1,3.504158370105888e-08,0,3.504158370105888e-08,0,3.504158370105888e-08,0,3.504158370105888e-08,1.000055811902543,3.504158370105888e-08,0.8234282336428016,3.504158370105888e-08,5.246411716844918e-08,3.504158370105888e-08,-1.361624632721001e-07,3.504158370105888e-08,0
3.504264148005011e-08,1,3.504264148005011e-08,0,3.504264148005011e-08,0,3.504264148005011e-08,0,3.504264148005011e-08,1,3.504264148005011e-08,0,3.504264148005011e-08,0,3.504264148005011e-08,0,3.504264148005011e-08,0.9997847644576405,3.504264148005011e-08,0.9095813491485735,3.504264148005011e-08,5.286687626347951e-08,3.504264148005011e-08,-9.825408747625375e-08,3.504264148005011e-08,0
3.504354073280469e-08,1,3.504354073280469e-08,0,3.504354073280469e-08,0,3.504354073280469e-08,0,3.504354073280469e-08,1,3.504354073280469e-08,0,3.504354073280469e-08,0,3.504354073280469e-08,0,3.504354073280469e-08,0.9995708030624947,3.504354073280469e-08,0.9421292114111007,3.504354073280469e-08,5.309877013506009e-08,3.504354073280469e-08,-8.930683782801543e-08,3.504354073280469e-08,0
