/c4 X,/c4 Y,/s3 X,/s3 Y,/s2 X,/s2 Y,/s1 X,/s1 Y,/s0 X,/s0 Y,/b3 X,/b3 Y,/a3 X,/a3 Y,/b2 X,/b2 Y,/a2 X,/a2 Y,/b1 X,/b1 Y,/a1 X,/a1 Y,/b0 X,/b0 Y,/a0 X,/a0 Y,/c0 X,/c0 Y
1.500032028623473e-08,7.555159699297438e-07,1.500032028623473e-08,0.0004239752185179653,1.500032028623473e-08,2.610971817636349e-05,1.500032028623473e-08,0.0003680340456574739,1.500032028623473e-08,0.0001153296782371128,1.500032028623473e-08,1,1.500032028623473e-08,0,1.500032028623473e-08,0,1.500032028623473e-08,0,1.500032028623473e-08,1,1.500032028623473e-08,0,1.500032028623473e-08,0,1.500032028623473e-08,1,1.500032028623473e-08,0
1.500035632043551e-08,7.888922666353813e-07,1.500035632043551e-08,0.0004695234031626643,1.500035632043551e-08,2.823777842616357e-05,1.500035632043551e-08,0.0004089893928194909,1.500035632043551e-08,0.0001224860013887958,1.500035632043551e-08,1,1.500035632043551e-08,0,1.500035632043551e-08,0,1.500035632043551e-08,0,1.500035632043551e-08,1,1.500035632043551e-08,0,1.500035632043551e-08,0,1.500035632043551e-08,1,1.500035632043551e-08,0
1.500041894119506e-08,8.679777545053343e-07,1.500041894119506e-08,0.000555974158025358,1.500041894119506e-08,3.255621389262505e-05,1.500041894119506e-08,0.0004845440469022071,1.500041894119506e-08,0.0001387255743358297,1.500041894119506e-08,1,1.500041894119506e-08,0,1.500041894119506e-08,0,1.500041894119506e-08,0,1.500041894119506e-08,1,1.500041894119506e-08,0,1.500041894119506e-08,0,1.500041894119506e-08,1,1.500041894119506e-08,0
1.500045096372218e-08,9.170007260158044e-07,1.500045096372218e-08,0.0006043278609575221,1.500045096372218e-08,3.504523500590746e-05,1.500045096372218e-08,0.0005270940583844228,1.500045096372218e-08,0.0001486911718852209,1.500045096372218e-08,1,1.500045096372218e-08,0,1.500045096372218e-08,0,1.500045096372218e-08,0,1.500045096372218e-08,1,1.500045096372218e-08,0,1.500045096372218e-08,0,1.500045096372218e-08,1,1.500045096372218e-08,0
1.500047239890395e-08,1.005401783743095e-06,1.500047239890395e-08,0.0006391866635133544,1.500047239890395e-08,3.692557357145983e-05,1.500047239890395e-08,0.0005578937644967737,1.500047239890395e-08,0.0001567278192022877,1.500047239890395e-08,1,1.500047239890395e-08,0,1.500047239890395e-08,0,1.500047239890395e-08,0,1.500047239890395e-08,1,1.500047239890395e-08,0,1.500047239890395e-08,0,1.500047239890395e-08,1,1.500047239890395e-08,0
1.500047921878326e-08,1.026587896936549e-06,1.500047921878326e-08,0.0006509814789906926,1.500047921878326e-08,3.761130919951327e-05,1.500047921878326e-08,0.0005682643538829105,1.500047921878326e-08,0.0001598561231908332,1.500047921878326e-08,1,1.500047921878326e-08,0,1.500047921878326e-08,0,1.500047921878326e-08,0,1.500047921878326e-08,1,1.500047921878326e-08,0,1.500047921878326e-08,0,1.500047921878326e-08,1,1.500047921878326e-08,0
1.500049285854188e-08,1.063624290832398e-06,1.500049285854188e-08,0.0006765574463830535,1.500049285854188e-08,3.930026133901215e-05,1.500049285854188e-08,0.0005909902544297841,1.500049285854188e-08,0.00016809941906514,1.500049285854188e-08,1,1.500049285854188e-08,0,1.500049285854188e-08,0,1.500049285854188e-08,0,1.500049285854188e-08,1,1.500049285854188e-08,0,1.500049285854188e-08,0,1.500049285854188e-08,1,1.500049285854188e-08,0
1.50004965007571e-08,1.08042266941296e-06,1.50004965007571e-08,0.0006838551710215958,1.50004965007571e-08,3.984046629758285e-05,1.50004965007571e-08,0.0005974758432847617,1.50004965007571e-08,0.0001707734521573247,1.50004965007571e-08,1,1.50004965007571e-08,0,1.50004965007571e-08,0,1.50004965007571e-08,0,1.50004965007571e-08,1,1.50004965007571e-08,0,1.50004965007571e-08,0,1.50004965007571e-08,1,1.50004965007571e-08,0
1.500049832186472e-08,1.087502038233323e-06,1.500049832186472e-08,0.000687500450418624,1.500049832186472e-08,4.012510930216157e-05,1.500049832186472e-08,0.0006007432584216143,1.500049832186472e-08,0.0001720945322903849,1.500049832186472e-08,1,1.500049832186472e-08,0,1.500049832186472e-08,0,1.500049832186472e-08,0,1.500049832186472e-08,1,1.500049832186472e-08,0,1.500049832186472e-08,0,1.500049832186472e-08,1,1.500049832186472e-08,0
1.500050196407995e-08,1.104103543927656e-06,1.500050196407995e-08,0.0006942253989620385,1.500050196407995e-08,4.066712142956362e-05,1.500050196407995e-08,0.0006068139691100448,1.500050196407995e-08,0.0001740148168108041,1.500050196407995e-08,1,1.500050196407995e-08,0,1.500050196407995e-08,0,1.500050196407995e-08,0,1.500050196407995e-08,1,1.500050196407995e-08,0,1.500050196407995e-08,0,1.500050196407995e-08,1,1.500050196407995e-08,0
1.500050590088027e-08,1.121196328073428e-06,1.500050590088027e-08,0.0007002577683500508,1.500050590088027e-08,4.107948009618728e-05,1.500050590088027e-08,0.0006123528020791543,1.500050590088027e-08,0.0001744995205109861,1.500050590088027e-08,1,1.500050590088027e-08,0,1.500050590088027e-08,0,1.500050590088027e-08,0,1.500050590088027e-08,1,1.500050590088027e-08,0,1.500050590088027e-08,0,1.500050590088027e-08,1,1.500050590088027e-08,0
1.500050712913407e-08,1.125763870899957e-06,1.500050712913407e-08,0.0007018885087737949,1.500050712913407e-08,4.114710966923782e-05,1.500050712913407e-08,0.0006138716546652202,1.500050712913407e-08,0.0001743226500889805,1.500050712913407e-08,1,1.500050712913407e-08,0,1.500050712913407e-08,0,1.500050712913407e-08,0,1.500050712913407e-08,1,1.500050712913407e-08,0,1.500050712913407e-08,0,1.500050712913407e-08,1,1.500050712913407e-08,0
1.500050958564165e-08,1.13220410123154e-06,1.500050958564165e-08,0.0007050503253454794,1.500050958564165e-08,4.119133053214575e-05,1.500050958564165e-08,0.0006168186598191234,1.500050958564165e-08,0.0001738294321012762,1.500050958564165e-08,1,1.500050958564165e-08,0,1.500050958564165e-08,0,1.500050958564165e-08,0,1.500050958564165e-08,1,1.500050958564165e-08,0,1.500050958564165e-08,0,1.500050958564165e-08,1,1.500050958564165e-08,0
1.500051335389265e-08,1.133877015637661e-06,1.500051335389265e-08,0.0007098671389637708,1.500051335389265e-08,4.113643255108217e-05,1.500051335389265e-08,0.0006212179689098344,1.500051335389265e-08,0.0001729998364825833,1.500051335389265e-08,1,1.500051335389265e-08,0,1.500051335389265e-08,0,1.500051335389265e-08,0,1.500051335389265e-08,1,1.500051335389265e-08,0,1.500051335389265e-08,0,1.500051335389265e-08,1,1.500051335389265e-08,0
1.500051767325485e-08,1.125708163835646e-06,1.500051767325485e-08,0.0007154364876256373,1.500051767325485e-08,4.10369403207222e-05,1.500051767325485e-08,0.0006260500919702256,1.500051767325485e-08,0.0001720491954688074,1.500051767325485e-08,1,1.500051767325485e-08,0,1.500051767325485e-08,0,1.500051767325485e-08,0,1.500051767325485e-08,1,1.500051767325485e-08,0,1.500051767325485e-08,0,1.500051767325485e-08,1,1.500051767325485e-08,0
1.500051929400785e-08,1.120859646172788e-06,1.500051929400785e-08,0.0007175411789087697,1.500051929400785e-08,4.100326094535717e-05,1.500051929400785e-08,0.0006278037344831335,1.500051929400785e-08,0.0001716925996238519,1.500051929400785e-08,1,1.500051929400785e-08,0,1.500051929400785e-08,0,1.500051929400785e-08,0,1.500051929400785e-08,1,1.500051929400785e-08,0,1.500051929400785e-08,0,1.500051929400785e-08,1,1.500051929400785e-08,0
1.500052253551386e-08,1.110407133039196e-06,1.500052253551386e-08,0.0007217746453121139,1.500052253551386e-08,4.093811277677592e-05,1.500052253551386e-08,0.0006312931069251377,1.500052253551386e-08,0.00017098017602626,1.500052253551386e-08,1,1.500052253551386e-08,0,1.500052253551386e-08,0,1.500052253551386e-08,0,1.500052253551386e-08,1,1.500052253551386e-08,0,1.500052253551386e-08,0,1.500052253551386e-08,1,1.500052253551386e-08,0
1.500052767295769e-08,1.093269906445942e-06,1.500052767295769e-08,0.0007285542939036543,1.500052767295769e-08,4.083779356929111e-05,1.500052767295769e-08,0.0006368807776979127,1.500052767295769e-08,0.0001698511310002004,1.500052767295769e-08,1,1.500052767295769e-08,0,1.500052767295769e-08,0,1.500052767295769e-08,0,1.500052767295769e-08,1,1.500052767295769e-08,0,1.500052767295769e-08,0,1.500052767295769e-08,1,1.500052767295769e-08,0
1.500053794784535e-08,1.05924439021836e-06,1.500053794784535e-08,0.0007423929762346963,1.500053794784535e-08,4.064511958099524e-05,1.500053794784535e-08,0.0006483185464244074,1.500053794784535e-08,0.0001675950001166178,1.500053794784535e-08,1,1.500053794784535e-08,0,1.500053794784535e-08,0,1.500053794784535e-08,0,1.500053794784535e-08,1,1.500053794784535e-08,0,1.500053794784535e-08,0,1.500053794784535e-08,1,1.500053794784535e-08,0
1.500055849762066e-08,9.928860699993077e-07,1.500055849762066e-08,0.0007711969953003693,1.500055849762066e-08,4.029307405807922e-05,1.500055849762066e-08,0.0006721327804563616,1.500055849762066e-08,0.0001630927497357335,1.500055849762066e-08,1,1.500055849762066e-08,0,1.500055849762066e-08,0,1.500055849762066e-08,0,1.500055849762066e-08,1,1.500055849762066e-08,0,1.500055849762066e-08,0,1.500055849762066e-08,1,1.500055849762066e-08,0
1.50005995971713e-08,8.661022044569986e-07,1.50005995971713e-08,0.0008337380166459976,1.50005995971713e-08,3.972934330834081e-05,1.50005995971713e-08,0.0007238819279687859,1.50005995971713e-08,0.0001541443828100561,1.50005995971713e-08,1,1.50005995971713e-08,0,1.50005995971713e-08,0,1.50005995971713e-08,0,1.50005995971713e-08,1,1.50005995971713e-08,0,1.50005995971713e-08,0,1.50005995971713e-08,1,1.50005995971713e-08,0
1.500068179627257e-08,6.3540345517486e-07,1.500068179627257e-08,0.0009840946311481247,1.500068179627257e-08,3.927051948542222e-05,1.500068179627257e-08,0.0008482163875694824,1.500068179627257e-08,0.0001365067732799047,1.500068179627257e-08,1,1.500068179627257e-08,0,1.500068179627257e-08,0,1.500068179627257e-08,0,1.500068179627257e-08,1,1.500068179627257e-08,0,1.500068179627257e-08,0,1.500068179627257e-08,1,1.500068179627257e-08,0
1.500078661117159e-08,3.826291896292333e-07,1.500078661117159e-08,0.001269460149939102,1.500078661117159e-08,4.085448555093786e-05,1.500078661117159e-08,0.001080888738171409,1.500078661117159e-08,0.0001148148747113261,1.500078661117159e-08,1,1.500078661117159e-08,0,1.500078661117159e-08,0,1.500078661117159e-08,0,1.500078661117159e-08,1,1.500078661117159e-08,0,1.500078661117159e-08,0,1.500078661117159e-08,1,1.500078661117159e-08,0
1.500080693464078e-08,3.387842351092251e-07,1.500080693464078e-08,0.001344170299043585,1.500080693464078e-08,4.158039132209479e-05,1.500080693464078e-08,0.0011408490250538,1.500080693464078e-08,0.0001107491193835863,1.500080693464078e-08,1,1.500080693464078e-08,0,1.500080693464078e-08,0,1.500080693464078e-08,0,1.500080693464078e-08,1,1.500080693464078e-08,0,1.500080693464078e-08,0,1.500080693464078e-08,1,1.500080693464078e-08,0
1.500084758157918e-08,2.562684442395205e-07,1.500084758157918e-08,0.001576028689783667,1.500084758157918e-08,4.457866367118092e-05,1.500084758157918e-08,0.001309705157162583,1.500084758157918e-08,0.000102933600644407,1.500084758157918e-08,1,1.500084758157918e-08,0,1.500084758157918e-08,0,1.500084758157918e-08,0,1.500084758157918e-08,1,1.500084758157918e-08,0,1.500084758157918e-08,0,1.500084758157918e-08,1,1.500084758157918e-08,0
1.50008557708109e-08,2.40535465933625e-07,1.50008557708109e-08,0.001644510787443114,1.50008557708109e-08,4.557077715902671e-05,1.50008557708109e-08,0.001355685678319179,1.50008557708109e-08,0.0001014360981147667,1.50008557708109e-08,1,1.50008557708109e-08,0,1.50008557708109e-08,0,1.50008557708109e-08,0,1.50008557708109e-08,1,1.50008557708109e-08,0,1.50008557708109e-08,0,1.50008557708109e-08,1,1.50008557708109e-08,0
1.500085986542676e-08,2.327994574802837e-07,1.500085986542676e-08,0.001682566625307119,1.500085986542676e-08,4.615599010911034e-05,1.500085986542676e-08,0.001381906814402042,1.500085986542676e-08,0.0001007005370751205,1.500085986542676e-08,1,1.500085986542676e-08,0,1.500085986542676e-08,0,1.500085986542676e-08,0,1.500085986542676e-08,1,1.500085986542676e-08,0,1.500085986542676e-08,0,1.500085986542676e-08,1,1.500085986542676e-08,0
1.500086805465848e-08,2.17593104478133e-07,1.500086805465848e-08,0.001729473062476613,1.500086805465848e-08,4.718430888408942e-05,1.500086805465848e-08,0.001442803040981278,1.500086805465848e-08,9.927494241202153e-05,1.500086805465848e-08,1,1.500086805465848e-08,0,1.500086805465848e-08,0,1.500086805465848e-08,0,1.500086805465848e-08,1,1.500086805465848e-08,0,1.500086805465848e-08,0,1.500086805465848e-08,1,1.500086805465848e-08,0
1.500087431858001e-08,2.061648752162652e-07,1.500087431858001e-08,0.001737847632137555,1.500087431858001e-08,4.760999989657278e-05,1.500087431858001e-08,0.001483836207250648,1.500087431858001e-08,9.818989544791852e-05,1.500087431858001e-08,1,1.500087431858001e-08,0,1.500087431858001e-08,0,1.500087431858001e-08,0,1.500087431858001e-08,1,1.500087431858001e-08,0,1.500087431858001e-08,0,1.500087431858001e-08,1,1.500087431858001e-08,0
1.500088174731386e-08,1.926155236261379e-07,1.500088174731386e-08,0.001747970718812786,1.500088174731386e-08,4.772697734606545e-05,1.500088174731386e-08,0.001504159534692432,1.500088174731386e-08,9.679738003176768e-05,1.500088174731386e-08,1,1.500088174731386e-08,0,1.500088174731386e-08,0,1.500088174731386e-08,0,1.500088174731386e-08,1,1.500088174731386e-08,0,1.500088174731386e-08,0,1.500088174731386e-08,1,1.500088174731386e-08,0
1.500088909623198e-08,1.790031575017388e-07,1.500088909623198e-08,0.001761391384371963,1.500088909623198e-08,4.767051352753753e-05,1.500088909623198e-08,0.001511494016133289,1.500088909623198e-08,9.531697474004876e-05,1.500088909623198e-08,1,1.500088909623198e-08,0,1.500088909623198e-08,0,1.500088909623198e-08,0,1.500088909623198e-08,1,1.500088909623198e-08,0,1.500088909623198e-08,0,1.500088909623198e-08,1,1.500088909623198e-08,0
1.500089096986937e-08,1.754948889678791e-07,1.500089096986937e-08,0.001764577218649656,1.500089096986937e-08,4.764977274289122e-05,1.500089096986937e-08,0.001514472146254887,1.500089096986937e-08,9.493571709242771e-05,1.500089096986937e-08,1,1.500089096986937e-08,0,1.500089096986937e-08,0,1.500089096986937e-08,0,1.500089096986937e-08,1,1.500089096986937e-08,0,1.500089096986937e-08,0,1.500089096986937e-08,1,1.500089096986937e-08,0
1.500089471714415e-08,1.684918671113573e-07,1.500089471714415e-08,0.001772185407471016,1.500089471714415e-08,4.762545526364335e-05,1.500089471714415e-08,0.001520684967212677,1.500089471714415e-08,9.418018696818618e-05,1.500089471714415e-08,1,1.500089471714415e-08,0,1.500089471714415e-08,0,1.500089471714415e-08,0,1.500089471714415e-08,1,1.500089471714415e-08,0,1.500089471714415e-08,0,1.500089471714415e-08,1,1.500089471714415e-08,0
1.500090221169372e-08,1.546654819554307e-07,1.500090221169372e-08,0.001789933843168422,1.500090221169372e-08,4.763280932179297e-05,1.500090221169372e-08,0.001534233903230753,1.500090221169372e-08,9.268485663130617e-05,1.500090221169372e-08,1,1.500090221169372e-08,0,1.500090221169372e-08,0,1.500090221169372e-08,0,1.500090221169372e-08,1,1.500090221169372e-08,0,1.500090221169372e-08,0,1.500090221169372e-08,1,1.500090221169372e-08,0
1.500091554898365e-08,1.306912206830616e-07,1.500091554898365e-08,0.00183102520495698,1.500091554898365e-08,4.786006100071672e-05,1.500091554898365e-08,0.001567684841856554,1.500091554898365e-08,9.009319216216528e-05,1.500091554898365e-08,1,1.500091554898365e-08,0,1.500091554898365e-08,0,1.500091554898365e-08,0,1.500091554898365e-08,1,1.500091554898365e-08,0,1.500091554898365e-08,0,1.500091554898365e-08,1,1.500091554898365e-08,0
1.500091946810575e-08,1.237909539302341e-07,1.500091946810575e-08,0.001842489066439588,1.500091946810575e-08,4.796614343266425e-05,1.500091946810575e-08,0.001579672275155312,1.500091946810575e-08,8.93438597176689e-05,1.500091946810575e-08,1,1.500091946810575e-08,0,1.500091946810575e-08,0,1.500091946810575e-08,0,1.500091946810575e-08,1,1.500091946810575e-08,0,1.500091946810575e-08,0,1.500091946810575e-08,1,1.500091946810575e-08,0
1.500092730634996e-08,1.101371239719937e-07,1.500092730634996e-08,0.001845472176971627,1.500092730634996e-08,4.792445676486615e-05,1.500092730634996e-08,0.001591602636194628,1.500092730634996e-08,8.772303965934848e-05,1.500092730634996e-08,1,1.500092730634996e-08,0,1.500092730634996e-08,0,1.500092730634996e-08,0,1.500092730634996e-08,1,1.500092730634996e-08,0,1.500092730634996e-08,0,1.500092730634996e-08,1,1.500092730634996e-08,0
1.500093372144645e-08,9.899460035233744e-08,1.500093372144645e-08,0.001836240073985797,1.500093372144645e-08,4.75652162494986e-05,1.500093372144645e-08,0.001587237629991442,1.500093372144645e-08,8.633985932128236e-05,1.500093372144645e-08,1,1.500093372144645e-08,0,1.500093372144645e-08,0,1.500093372144645e-08,0,1.500093372144645e-08,1,1.500093372144645e-08,0,1.500093372144645e-08,0,1.500093372144645e-08,1,1.500093372144645e-08,0
1.500093538502228e-08,9.609139067173112e-08,1.500093538502228e-08,0.001834248666852583,1.500093538502228e-08,4.743938844703973e-05,1.500093538502228e-08,0.001585308439390822,1.500093538502228e-08,8.599417260942539e-05,1.500093538502228e-08,1,1.500093538502228e-08,0,1.500093538502228e-08,0,1.500093538502228e-08,0,1.500093538502228e-08,1,1.500093538502228e-08,0,1.500093538502228e-08,0,1.500093538502228e-08,1,1.500093538502228e-08,0
1.500093871217394e-08,9.026397196923346e-08,1.500093871217394e-08,0.001830606181160304,1.500093871217394e-08,4.719226362268673e-05,1.500093871217394e-08,0.001582052075846482,1.500093871217394e-08,8.529712014989252e-05,1.500093871217394e-08,1,1.500093871217394e-08,0,1.500093871217394e-08,0,1.500093871217394e-08,0,1.500093871217394e-08,1,1.500093871217394e-08,0,1.500093871217394e-08,0,1.500093871217394e-08,1,1.500093871217394e-08,0
1.500094536647727e-08,7.86228243557831e-08,1.500094536647727e-08,0.001822983137647167,1.500094536647727e-08,4.67013799296271e-05,1.500094536647727e-08,0.001575699655427642,1.500094536647727e-08,8.388688909474455e-05,1.500094536647727e-08,1,1.500094536647727e-08,0,1.500094536647727e-08,0,1.500094536647727e-08,0,1.500094536647727e-08,1,1.500094536647727e-08,0,1.500094536647727e-08,0,1.500094536647727e-08,1,1.500094536647727e-08,0
1.500095648734132e-08,5.944643945711669e-08,1.500095648734132e-08,0.001810224584261703,1.500095648734132e-08,4.588543692079346e-05,1.500095648734132e-08,0.001565111858566323,1.500095648734132e-08,8.154085034322909e-05,1.500095648734132e-08,1,1.500095648734132e-08,0,1.500095648734132e-08,0,1.500095648734132e-08,0,1.500095648734132e-08,1,1.500095648734132e-08,0,1.500095648734132e-08,0,1.500095648734132e-08,1,1.500095648734132e-08,0
1.50009787290694e-08,2.229094510731813e-08,1.50009787290694e-08,0.001784824555972631,1.50009787290694e-08,4.427679105579275e-05,1.50009787290694e-08,0.001543998656457013,1.50009787290694e-08,7.687846227935368e-05,1.50009787290694e-08,1,1.50009787290694e-08,0,1.50009787290694e-08,0,1.50009787290694e-08,0,1.50009787290694e-08,1,1.50009787290694e-08,0,1.50009787290694e-08,0,1.50009787290694e-08,1,1.50009787290694e-08,0
1.500102321252558e-08,-4.756596191302591e-08,1.500102321252558e-08,0.00173441340240672,1.500102321252558e-08,4.114264963195677e-05,1.500102321252558e-08,0.001502047899476756,1.500102321252558e-08,6.720236531966816e-05,1.500102321252558e-08,1,1.500102321252558e-08,0,1.500102321252558e-08,0,1.500102321252558e-08,0,1.500102321252558e-08,1,1.500102321252558e-08,0,1.500102321252558e-08,0,1.500102321252558e-08,1,1.500102321252558e-08,0
1.500111217943794e-08,-1.703446411374244e-07,1.500111217943794e-08,0.001635281012562557,1.500111217943794e-08,3.520443304789015e-05,1.500111217943794e-08,0.001419307113083298,1.500111217943794e-08,4.806187727367736e-05,1.500111217943794e-08,1,1.500111217943794e-08,0,1.500111217943794e-08,0,1.500111217943794e-08,0,1.500111217943794e-08,1,1.500111217943794e-08,0,1.500111217943794e-08,0,1.500111217943794e-08,1,1.500111217943794e-08,0
1.500129011326265e-08,-3.558498273778568e-07,1.500129011326265e-08,0.001444206609996782,1.500129011326265e-08,2.456357047414522e-05,1.500129011326265e-08,0.001259109503328736,1.500129011326265e-08,1.299830009804654e-05,1.500129011326265e-08,1,1.500129011326265e-08,0,1.500129011326265e-08,0,1.500129011326265e-08,0,1.500129011326265e-08,1,1.500129011326265e-08,0,1.500129011326265e-08,0,1.500129011326265e-08,1,1.500129011326265e-08,0
1.50014359823963e-08,-4.561926647496922e-07,1.50014359823963e-08,0.00129525333928642,1.50014359823963e-08,1.699864080546823e-05,1.50014359823963e-08,0.001133527103244451,1.50014359823963e-08,-1.310026516945562e-05,1.50014359823963e-08,1,1.50014359823963e-08,0,1.50014359823963e-08,0,1.50014359823963e-08,0,1.50014359823963e-08,1,1.50014359823963e-08,0,1.50014359823963e-08,0,1.50014359823963e-08,1,1.50014359823963e-08,0
1.500147840507363e-08,-4.777997803009396e-07,1.500147840507363e-08,0.001253257070844027,1.500147840507363e-08,1.497938255232935e-05,1.500147840507363e-08,0.00109803005275341,1.500147840507363e-08,-2.004424876749942e-05,1.500147840507363e-08,1,1.500147840507363e-08,0,1.500147840507363e-08,0,1.500147840507363e-08,0,1.500147840507363e-08,1,1.500147840507363e-08,0,1.500147840507363e-08,0,1.500147840507363e-08,1,1.500147840507363e-08,0
1.500156325042829e-08,-5.122092453497527e-07,1.500156325042829e-08,0.001171106143860798,1.500156325042829e-08,1.116852665224019e-05,1.500156325042829e-08,0.001028457215571659,1.500156325042829e-08,-3.307766049196082e-05,1.500156325042829e-08,1,1.500156325042829e-08,0,1.500156325042829e-08,0,1.500156325042829e-08,0,1.500156325042829e-08,1,1.500156325042829e-08,0,1.500156325042829e-08,0,1.500156325042829e-08,1,1.500156325042829e-08,0
1.500158335059085e-08,-5.185092781288704e-07,1.500158335059085e-08,0.001152008478920552,1.500158335059085e-08,1.030950710965438e-05,1.500158335059085e-08,0.001012264196679301,1.500158335059085e-08,-3.530746816523923e-05,1.500158335059085e-08,1,1.500158335059085e-08,0,1.500158335059085e-08,0,1.500158335059085e-08,0,1.500158335059085e-08,1,1.500158335059085e-08,0,1.500158335059085e-08,0,1.500158335059085e-08,1,1.500158335059085e-08,0
1.500162355091597e-08,-5.294859695252358e-07,1.500162355091597e-08,0.001114224411470038,1.500162355091597e-08,8.640059201261088e-06,1.500162355091597e-08,0.0009801961543491808,1.500162355091597e-08,-4.006988249211142e-05,1.500162355091597e-08,1,1.500162355091597e-08,0,1.500162355091597e-08,0,1.500162355091597e-08,0,1.500162355091597e-08,1,1.500162355091597e-08,0,1.500162355091597e-08,0,1.500162355091597e-08,1,1.500162355091597e-08,0
1.50016650785621e-08,-5.38883691643041e-07,1.50016650785621e-08,0.001075778079336479,1.50016650785621e-08,6.981087792833263e-06,1.50016650785621e-08,0.0009475419215316433,1.50016650785621e-08,-4.45796073821494e-05,1.50016650785621e-08,1,1.50016650785621e-08,0,1.50016650785621e-08,0,1.50016650785621e-08,0,1.50016650785621e-08,1,1.50016650785621e-08,0,1.50016650785621e-08,0,1.50016650785621e-08,1,1.50016650785621e-08,0
1.500167026951787e-08,-5.398586106199895e-07,1.500167026951787e-08,0.00107101349713708,1.500167026951787e-08,6.778693321139946e-06,1.500167026951787e-08,0.0009434906007666137,1.500167026951787e-08,-4.521566143317054e-05,1.500167026951787e-08,1,1.500167026951787e-08,0,1.500167026951787e-08,0,1.500167026951787e-08,0,1.500167026951787e-08,1,1.500167026951787e-08,0,1.500167026951787e-08,0,1.500167026951787e-08,1,1.500167026951787e-08,0
1.50016806514294e-08,-5.417840970633706e-07,1.50016806514294e-08,0.001061514300317712,1.50016806514294e-08,6.376169727138638e-06,1.50016806514294e-08,0.0009354128177749698,1.50016806514294e-08,-4.692535070331173e-05,1.50016806514294e-08,1,1.50016806514294e-08,0,1.50016806514294e-08,0,1.50016806514294e-08,0,1.50016806514294e-08,1,1.50016806514294e-08,0,1.50016806514294e-08,0,1.50016806514294e-08,1,1.50016806514294e-08,0
1.500169334360716e-08,-5.440545125317633e-07,1.500169334360716e-08,0.001049949964968687,1.500169334360716e-08,5.889909280748714e-06,1.500169334360716e-08,0.000925574306978722,1.500169334360716e-08,-4.88666212529647e-05,1.500169334360716e-08,1,1.500169334360716e-08,0,1.500169334360716e-08,0,1.500169334360716e-08,0,1.500169334360716e-08,1,1.500169334360716e-08,0,1.500169334360716e-08,0,1.500169334360716e-08,1,1.500169334360716e-08,0
1.500170260244813e-08,-5.422156578108566e-07,1.500170260244813e-08,0.001041755709020253,1.500170260244813e-08,5.542883102746497e-06,1.500170260244813e-08,0.0009185747128871986,1.500170260244813e-08,-5.307576266419109e-05,1.500170260244813e-08,1,1.500170260244813e-08,0,1.500170260244813e-08,0,1.500170260244813e-08,0,1.500170260244813e-08,1,1.500170260244813e-08,0,1.500170260244813e-08,0,1.500170260244813e-08,1,1.500170260244813e-08,0
1.500172112013008e-08,-5.417455050529133e-07,1.500172112013008e-08,0.001025056263967725,1.500172112013008e-08,4.85344819054971e-06,1.500172112013008e-08,0.0009043572317842619,1.500172112013008e-08,-5.519475568706697e-05,1.500172112013008e-08,1,1.500172112013008e-08,0,1.500172112013008e-08,0,1.500172112013008e-08,0,1.500172112013008e-08,1,1.500172112013008e-08,0,1.500172112013008e-08,0,1.500172112013008e-08,1,1.500172112013008e-08,0
1.500175606068836e-08,-5.497851201527567e-07,1.500175606068836e-08,0.0009938723632996825,1.500175606068836e-08,3.580046500394999e-06,1.500175606068836e-08,0.0008777942132058756,1.500175606068836e-08,-6.12856379924305e-05,1.500175606068836e-08,1,1.500175606068836e-08,0,1.500175606068836e-08,0,1.500175606068836e-08,0,1.500175606068836e-08,1,1.500175606068836e-08,0,1.500175606068836e-08,0,1.500175606068836e-08,1,1.500175606068836e-08,0
1.500177071796601e-08,-5.496886543111448e-07,1.500177071796601e-08,0.0009809165963946477,1.500177071796601e-08,3.060727942696163e-06,1.500177071796601e-08,0.0008667490824179298,1.500177071796601e-08,-6.294034262157249e-05,1.500177071796601e-08,1,1.500177071796601e-08,0,1.500177071796601e-08,0,1.500177071796601e-08,0,1.500177071796601e-08,1,1.500177071796601e-08,0,1.500177071796601e-08,0,1.500177071796601e-08,1,1.500177071796601e-08,0
1.500180003252133e-08,-5.534985352911984e-07,1.500180003252133e-08,0.0009552262080296887,1.500180003252133e-08,2.041994564476348e-06,1.500180003252133e-08,0.0008448430998088262,1.500180003252133e-08,-6.782216490247089e-05,1.500180003252133e-08,1,1.500180003252133e-08,0,1.500180003252133e-08,0,1.500180003252133e-08,0,1.500180003252133e-08,1,1.500180003252133e-08,0,1.500180003252133e-08,0,1.500180003252133e-08,1,1.500180003252133e-08,0
